 Transaction_date, Quantity,Subtotal, Taxes, DiscountPrice,TotalAmount, Payment_Method, Products_ProductID, CustomerCart_CustomerID, Cashier_CashierID
2016-05-09,1,5.98,0.37,0,6.35,EMI,OFF-ST-10001505,594,1
2016-05-09,3,184.63,9.23,36.93,193.86,EMI,TEC-PH-10001433,594,1
2016-09-14,2,28.27,1.59,2.83,29.86,netbanking,FUR-FU-10004671,340,3
2016-09-14,3,1443.53,76.69,216.53,1520.22,netbanking,FUR-TA-10003569,340,3
2017-11-26,2,158.2,7.91,31.64,166.11,EMI,TEC-PH-10002807,277,1
2017-11-26,8,131.14,7.38,13.11,138.51,EMI,OFF-BI-10001597,277,1
2017-05-17,2,361.92,15.83,108.58,377.75,Debitcard,OFF-EN-10003296,313,1
2017-05-17,3,62.16,3.5,6.22,65.66,Debitcard,OFF-BI-10004632,313,1
2017-05-17,3,179.98,9,36,188.98,Debitcard,TEC-PH-10002310,313,1
2017-05-17,2,530.34,28.17,79.55,558.51,Debitcard,OFF-ST-10000078,313,1
2017-05-17,3,23.9,1.49,0,25.4,Debitcard,OFF-PA-10001752,313,1
2017-04-29,2,146.33,7.32,29.27,153.64,Credit card,OFF-AP-10000026,86,1
2017-04-29,7,196.34,11.04,19.63,207.38,Credit card,OFF-SU-10002573,86,1
2016-06-04,3,14.94,0.93,0,15.87,Debitcard,OFF-PA-10000349,634,2
2016-06-04,3,809.91,43.03,121.49,852.94,Debitcard,TEC-MA-10003356,634,2
2016-06-04,1,136.78,5.98,41.04,142.77,Debitcard,FUR-BO-10000362,634,2
2016-06-04,4,122.24,6.88,12.22,129.12,Debitcard,FUR-FU-10003878,634,2
2014-12-21,1,1.17,0.07,0,1.24,EMI,OFF-BI-10000591,635,2
2016-03-10,1,16.99,0.96,1.7,17.95,netbanking,OFF-AR-10003727,451,3
2014-11-30,3,74.02,4.16,7.4,78.18,Debitcard,TEC-AC-10001635,566,2
2014-11-30,1,2.52,0.16,0,2.68,Debitcard,OFF-LA-10001317,566,2
2014-11-30,5,957.58,41.89,287.27,999.47,Debitcard,FUR-TA-10000577,566,2
2014-11-30,2,11.81,0.74,0,12.55,Debitcard,OFF-LA-10000248,566,2
2014-11-30,3,19.62,1.23,0,20.85,Debitcard,OFF-PA-10000955,566,2
2014-11-30,3,18.29,1.14,0,19.43,Debitcard,FUR-FU-10000221,566,2
2016-05-05,2,83.14,4.68,8.31,87.81,Credit card,FUR-CH-10002304,636,1
2014-05-03,3,690.84,36.7,103.63,727.54,EMI,FUR-CH-10004886,637,1
2014-05-03,6,9.14,0.57,0,9.72,EMI,OFF-BI-10001525,637,1
2017-04-05,2,11.56,0.72,0,12.28,EMI,OFF-LA-10003663,334,3
2017-04-05,13,121.68,7.61,0,129.29,EMI,OFF-BI-10001294,334,3
2017-12-26,3,8.34,0.52,0,8.86,EMI,OFF-AR-10000369,488,1
2017-12-26,4,134.08,7.54,13.41,141.62,EMI,TEC-PH-10001300,488,1
2017-12-26,3,29.86,1.87,0,31.72,EMI,OFF-ST-10000876,488,1
2017-12-26,5,18.45,1.15,0,19.6,EMI,OFF-LA-10001404,488,1
2014-12-06,4,25.92,1.62,0,27.54,Credit card,OFF-PA-10001972,638,2
2017-10-24,4,33599.9,1994.99,1680,35594.9,COD,TEC-CO-10004722,639,1
2017-10-24,8,3839.36,203.97,575.9,4043.33,COD,TEC-PH-10001494,639,1
2017-10-24,5,63.9,3.59,6.39,67.49,COD,OFF-EN-10002500,639,1
2017-10-24,1,52.99,2.65,10.6,55.64,COD,TEC-PH-10003800,639,1
2017-11-15,4,60.86,3.42,6.09,64.29,COD,TEC-AC-10002399,116,1
2017-11-15,7,3917.97,208.14,587.7,4126.11,COD,TEC-MA-10002210,116,1
2017-11-15,10,29.92,1.87,0,31.79,COD,OFF-BI-10003196,116,1
2015-09-15,3,23.9,1.49,0,25.4,netbanking,OFF-PA-10000477,493,1
2017-05-20,2,39.96,2.25,4,42.21,Debitcard,FUR-FU-10000076,640,2
2017-05-20,2,53.28,3,5.33,56.28,Debitcard,FUR-CH-10002017,640,2
2017-05-20,1,220.96,11.74,33.14,232.7,Debitcard,FUR-CH-10004287,640,2
2015-07-10,2,9.86,0.62,0,10.47,netbanking,FUR-FU-10003829,542,3
2015-07-10,5,14.46,0.9,0,15.36,netbanking,OFF-BI-10004728,542,3
2015-08-19,2,516.96,27.46,77.54,544.42,Credit card,OFF-ST-10000046,641,1
2017-06-18,4,60.93,3.43,6.09,64.36,Cash,OFF-PA-10000697,642,2
2017-06-18,3,4.92,0.31,0,5.23,Cash,OFF-BI-10000848,642,2
2017-06-18,3,128.28,7.22,12.83,135.5,Cash,OFF-AR-10004691,642,2
2017-06-18,4,762.88,33.38,228.86,796.26,Cash,FUR-CH-10000595,642,2
2015-02-25,1,29.99,1.69,3,31.68,Debitcard,TEC-AC-10000927,216,1
2016-12-30,6,465.12,23.26,93.02,488.38,netbanking,OFF-PA-10001289,568,1
2016-04-21,1,36.79,2.07,3.68,38.86,Debitcard,TEC-PH-10003092,409,3
2016-04-21,8,18.62,1.16,0,19.79,Debitcard,FUR-FU-10000206,409,3
2014-09-12,3,12.54,0.78,0,13.32,EMI,FUR-FU-10004270,484,2
2014-09-12,3,34.25,1.93,3.42,36.17,EMI,OFF-BI-10000948,484,2
2014-09-12,2,10.37,0.65,0,11.02,EMI,OFF-PA-10000223,484,2
2014-09-12,6,1643.76,87.32,246.56,1731.08,EMI,FUR-FU-10004665,484,2
2014-09-12,3,209.7,10.49,41.94,220.19,EMI,TEC-PH-10000215,484,2
2016-10-01,5,339.97,17,67.99,356.96,Credit card,FUR-BO-10004467,65,3
2017-09-21,3,32.33,1.82,3.23,34.15,Cash,OFF-BI-10000829,128,3
2017-09-21,3,8.84,0.55,0,9.39,Cash,OFF-BI-10003712,128,3
2017-09-21,3,164.88,8.24,32.98,173.12,Cash,OFF-PA-10000062,128,3
2017-09-21,3,3878.82,230.3,193.94,4109.12,Cash,FUR-BO-10003404,128,3
2017-09-21,2,44.77,2.52,4.48,47.29,Cash,OFF-BI-10004233,128,3
2017-09-21,2,209.39,9.16,62.82,218.55,Cash,OFF-ST-10001272,128,3
2017-09-21,5,23.04,1.44,0,24.48,Cash,OFF-LA-10001175,128,3
2016-08-20,3,8.69,0.54,0,9.23,EMI,OFF-EN-10004030,8,1
2015-12-28,4,883.84,46.95,132.58,930.79,COD,FUR-CH-10004287,404,3
2017-12-02,11,3563.8,189.33,534.57,3753.13,COD,TEC-PH-10002834,376,3
2017-12-02,2,79.96,4.5,8,84.46,COD,OFF-EN-10003055,376,3
2017-04-15,2,1.75,0.11,0,1.86,COD,OFF-BI-10003460,643,1
2016-05-04,1,3.98,0.25,0,4.23,EMI,OFF-LA-10001569,521,2
2016-05-04,3,1111.86,59.07,166.78,1170.93,EMI,FUR-TA-10004534,521,2
2016-05-04,2,5.48,0.34,0,5.83,EMI,OFF-BI-10002954,521,2
2016-10-01,3,198.78,9.94,39.76,208.72,COD,TEC-AC-10003832,644,2
2016-10-01,1,28.35,1.59,2.84,29.95,COD,OFF-PA-10000474,644,2
2015-08-30,1,40.78,2.29,4.08,43.08,Credit card,FUR-CH-10002774,645,3
2015-08-30,4,105.96,5.96,10.6,111.92,Credit card,OFF-AP-10002765,645,3
2014-09-12,3,332.88,14.56,99.86,347.44,Debitcard,OFF-PA-10001144,646,2
2014-09-12,6,1100.23,48.14,330.07,1148.37,Debitcard,FUR-CH-10003761,646,2
2014-09-12,2,20.96,1.18,2.1,22.14,Debitcard,OFF-PA-10004665,646,2
2014-09-12,5,1325.85,70.44,198.88,1396.29,Debitcard,OFF-ST-10000078,646,2
2017-12-03,3,98.38,5.53,9.84,103.91,Credit card,OFF-PA-10000357,647,2
2017-12-02,5,8.76,0.55,0,9.31,Debitcard,OFF-AR-10000422,141,1
2017-12-02,1,43.58,2.45,4.36,46.04,Debitcard,OFF-AP-10001205,141,1
2014-06-21,7,14.78,0.92,0,15.71,EMI,OFF-BI-10001116,648,1
2014-06-21,2,50.33,2.83,5.03,53.16,EMI,OFF-BI-10002931,648,1
2017-01-27,5,8.64,0.54,0,9.18,Cash,OFF-BI-10000546,415,3
2017-01-27,5,1487.88,79.04,223.18,1566.92,Cash,TEC-AC-10002049,415,3
2017-01-27,4,35.81,2.24,0,38.05,Cash,OFF-BI-10001196,415,3
2017-01-27,3,1052.92,55.94,157.94,1108.86,Cash,TEC-MA-10002981,415,3
2017-01-27,1,164.99,7.22,49.5,172.21,Cash,TEC-PH-10003601,415,3
2017-07-06,9,78.14,4.88,0,83.02,EMI,OFF-BI-10000632,565,3
2016-09-11,3,119.94,6.75,11.99,126.69,Debitcard,OFF-EN-10003055,42,2
2016-09-11,2,6.41,0.4,0,6.81,Debitcard,OFF-BI-10001031,42,2
2016-08-05,5,19.9,1.24,0,21.14,Debitcard,OFF-BI-10002003,268,2
2015-11-14,5,47.1,2.94,0,50.04,Debitcard,OFF-PA-10003016,290,3
2014-07-02,4,6.56,0.41,0,6.97,COD,OFF-AR-10004582,155,1
2017-12-08,3,10.69,0.67,0,11.36,Cash,OFF-BI-10004364,381,3
2016-09-02,3,30.96,1.74,3.1,32.7,Debitcard,OFF-PA-10002246,80,1
2016-09-02,3,108.58,6.11,10.86,114.68,Debitcard,TEC-PH-10002890,80,1
2016-01-28,5,43.96,2.75,0,46.71,COD,FUR-FU-10001475,296,3
2014-10-20,1,4.18,0.26,0,4.44,Cash,FUR-FU-10004270,298,3
2016-02-09,2,60.7,3.41,6.07,64.12,EMI,OFF-PA-10003465,649,2
2014-03-23,4,2299.64,122.17,344.95,2421.81,Debitcard,TEC-MA-10003626,599,3
2014-03-23,6,135830.88,8064.96,6791.54,143895.84,Debitcard,TEC-MA-10002412,599,3
2014-03-23,4,21.38,1.34,0,22.71,Debitcard,OFF-PA-10001804,599,3
2014-03-23,3,8.02,0.5,0,8.52,Debitcard,OFF-AR-10003183,599,3
2014-03-23,2,8.36,0.52,0,8.88,Debitcard,FUR-FU-10004270,599,3
2014-03-23,3,23.67,1.48,0,25.15,Debitcard,OFF-FA-10003112,599,3
2014-03-23,3,122.35,6.88,12.24,129.23,Debitcard,FUR-FU-10001986,599,3
2014-05-30,3,93.02,5.23,9.3,98.26,Debitcard,OFF-PA-10002319,262,2
2017-07-13,6,212.16,11.93,21.22,224.09,EMI,TEC-AC-10002323,558,2
2017-06-21,2,13.34,0.83,0,14.18,EMI,OFF-SU-10001165,438,3
2017-06-21,3,58.32,3.28,5.83,61.6,EMI,OFF-PA-10001246,438,3
2017-06-21,4,576.48,25.22,172.94,601.7,EMI,OFF-PA-10001815,438,3
2015-02-06,7,363.78,18.19,72.76,381.96,Cash,FUR-FU-10001876,231,3
2015-02-06,3,4319.95,256.5,216,4576.44,Cash,TEC-MA-10000488,231,3
2015-12-15,2,8.55,0.53,0,9.09,Debitcard,OFF-BI-10001098,486,3
2017-10-11,4,172.08,9.68,17.21,181.76,Cash,FUR-FU-10003577,435,3
2017-08-01,9,96.19,5.41,9.62,101.6,Credit card,OFF-AR-10002656,307,3
2014-04-29,3,65.97,3.71,6.6,69.68,Credit card,TEC-PH-10004531,63,1
2015-12-06,5,11.12,0.7,0,11.82,Credit card,OFF-AR-10003251,458,3
2014-12-08,2,259.96,11.37,77.99,271.33,Credit card,TEC-PH-10000673,435,3
2017-09-01,2,115.17,5.76,23.03,120.93,Debitcard,TEC-AC-10000158,650,2
2014-09-13,3,1133.91,60.24,170.09,1194.15,Credit card,TEC-PH-10002075,590,2
2017-12-27,2,124.36,6.22,24.87,130.58,Cash,OFF-ST-10004340,340,3
2014-12-08,3,71.93,4.05,7.19,75.97,Debitcard,FUR-FU-10002759,167,2
2014-11-08,3,16.75,1.05,0,17.8,Cash,OFF-FA-10000585,22,3
2014-11-08,5,58.24,3.28,5.82,61.52,Cash,OFF-AP-10004859,22,3
2016-04-19,5,64.96,3.65,6.5,68.61,Credit card,OFF-ST-10001558,484,2
2014-10-08,5,57.8,3.25,5.78,61.05,Debitcard,OFF-LA-10004689,651,2
2014-10-08,2,47.82,2.69,4.78,50.51,Debitcard,OFF-BI-10002867,651,2
2017-11-13,5,479.96,24,95.99,503.96,Cash,TEC-PH-10003811,213,1
2017-11-13,4,583.92,25.55,175.18,609.47,Cash,FUR-TA-10000849,213,1
2017-12-24,1,1.64,0.1,0,1.74,Debitcard,OFF-BI-10000848,86,1
2017-12-24,7,1889.87,100.4,283.48,1990.27,Debitcard,TEC-PH-10003072,86,1
2017-02-19,3,6.63,0.41,0,7.04,COD,OFF-AR-10001547,652,3
2017-02-19,4,799.96,35,239.99,834.96,COD,TEC-AC-10001838,652,3
2017-02-19,1,76.14,3.81,15.23,79.95,COD,FUR-FU-10004017,652,3
2014-07-06,2,59.18,3.33,5.92,62.51,COD,TEC-PH-10002923,14,2
2014-07-06,1,5.58,0.35,0,5.93,COD,OFF-AR-10000716,14,2
2015-02-23,4,78.59,4.42,7.86,83.01,Cash,OFF-PA-10000249,556,2
2015-11-19,3,377.97,16.54,113.39,394.51,EMI,TEC-PH-10003691,108,2
2015-11-19,7,33.82,2.11,0,35.94,EMI,OFF-PA-10001560,108,2
2015-11-19,3,203.98,10.2,40.8,214.18,EMI,FUR-BO-10004467,108,2
2015-11-19,2,143.97,7.2,28.79,151.17,EMI,TEC-PH-10001819,108,2
2017-04-18,4,763.58,33.41,229.08,796.99,COD,OFF-SU-10000157,495,1
2017-04-18,2,25.98,1.46,2.6,27.44,COD,TEC-AC-10004227,495,1
2016-02-27,5,46.72,2.92,0,49.64,Cash,OFF-EN-10003134,233,1
2014-11-08,2,28.27,1.59,2.83,29.86,Cash,FUR-FU-10004671,653,1
2015-06-25,6,412.22,20.61,82.44,432.84,COD,FUR-FU-10002253,35,2
2015-06-25,3,251.95,12.6,50.39,264.55,COD,TEC-PH-10002726,35,2
2017-08-11,1,79.99,4,16,83.99,Cash,TEC-AC-10004571,249,1
2014-05-17,3,1200.1,63.76,180.01,1263.85,Cash,FUR-TA-10002228,410,2
2015-11-26,4,108.67,6.11,10.87,114.78,netbanking,TEC-AC-10004127,400,2
2015-12-08,3,21.94,1.37,0,23.31,Credit card,OFF-BI-10001553,654,3
2014-06-14,3,1756.66,93.32,263.5,1849.98,netbanking,FUR-CH-10002758,230,3
2014-08-11,11,677.25,33.86,135.45,711.11,EMI,OFF-ST-10000532,613,3
2014-05-30,2,225.3,9.86,67.59,235.15,netbanking,FUR-CH-10000988,521,2
2015-04-21,2,4.45,0.28,0,4.73,Cash,OFF-AR-10003251,655,1
2015-04-21,3,776.09,41.23,116.41,817.32,Cash,TEC-AC-10003174,655,1
2015-04-21,5,299.97,15,59.99,314.97,Cash,TEC-PH-10002310,655,1
2015-04-21,5,2316.24,123.05,347.44,2439.29,Cash,OFF-AP-10002651,655,1
2015-04-21,2,23.92,1.35,2.39,25.27,Cash,OFF-PA-10001184,655,1
2016-06-13,3,383.95,16.8,115.19,400.75,Debitcard,TEC-AC-10002402,302,3
2016-03-15,4,16.72,1.05,0,17.77,Credit card,FUR-FU-10004270,656,1
2016-03-15,4,481.32,21.06,144.4,502.38,Credit card,OFF-ST-10001526,656,1
2014-05-29,5,48.4,3.03,0,51.43,Cash,OFF-PA-10002893,657,3
2017-10-14,1,0.99,0.06,0,1.05,Credit card,TEC-AC-10003709,72,1
2017-10-14,5,101.84,5.73,10.18,107.57,Credit card,OFF-BI-10001191,72,1
2017-06-28,3,10.33,0.65,0,10.98,COD,OFF-BI-10003166,485,2
2017-06-28,5,62.31,3.5,6.23,65.81,COD,OFF-BI-10003982,485,2
2017-06-28,2,8.93,0.56,0,9.49,COD,OFF-ST-10004835,485,2
2017-01-18,1,34.38,1.93,3.44,36.32,netbanking,OFF-AP-10000159,356,2
2017-01-18,8,4810.4,255.55,721.56,5065.95,netbanking,OFF-AP-10002945,356,2
2015-04-07,2,64.38,3.62,6.44,68.01,COD,OFF-AP-10001242,658,3
2015-04-07,7,50.12,3.13,0,53.25,COD,TEC-AC-10003038,658,3
2015-04-07,3,95.95,5.4,9.6,101.35,COD,TEC-AC-10003289,658,3
2016-09-10,5,43.6,2.73,0,46.33,Cash,OFF-ST-10000918,371,1
2017-12-12,3,19.1,1.19,0,20.3,Debitcard,FUR-FU-10001940,538,2
2016-11-26,3,29.66,1.85,0,31.52,COD,OFF-BI-10002852,362,1
2017-11-18,2,20.74,1.17,2.07,21.9,COD,OFF-PA-10004451,530,3
2016-10-25,3,247.1,12.36,49.42,259.46,netbanking,OFF-ST-10004804,33,3
2015-12-25,7,30.49,1.91,0,32.4,Credit card,OFF-AP-10003971,46,1
2015-07-19,2,312.75,13.68,93.82,326.43,EMI,FUR-BO-10003159,342,2
2017-05-05,8,23.68,1.48,0,25.16,netbanking,FUR-FU-10001935,165,1
2017-05-05,3,5.94,0.37,0,6.31,netbanking,TEC-AC-10003433,165,1
2017-05-08,4,94.72,5.33,9.47,100.05,Cash,OFF-LA-10004544,647,2
2017-11-27,10,22,1.38,0,23.38,Cash,OFF-AR-10001026,644,2
2016-11-16,2,206.38,9.03,61.92,215.41,EMI,TEC-PH-10001336,437,2
2016-11-10,2,47.98,2.7,4.8,50.67,COD,TEC-PH-10003187,156,1
2016-10-15,4,95.9,5.39,9.59,101.3,Cash,TEC-PH-10004897,173,1
2015-09-23,4,1804.61,95.87,270.69,1900.48,EMI,FUR-CH-10004997,523,2
2015-09-23,2,15.8,0.99,0,16.79,EMI,OFF-FA-10002763,523,2
2014-12-06,5,291.8,14.59,58.36,306.39,Cash,FUR-FU-10001588,551,3
2014-12-06,7,20.58,1.29,0,21.87,Cash,OFF-AR-10000940,551,3
2014-12-06,5,119.88,6.74,11.99,126.62,Cash,FUR-FU-10002759,551,3
2014-09-22,2,25.96,1.46,2.6,27.42,Debitcard,OFF-AP-10000358,313,1
2014-09-22,3,14.51,0.91,0,15.41,Debitcard,OFF-AP-10003281,313,1
2014-09-22,1,6.48,0.41,0,6.89,Debitcard,OFF-PA-10000029,313,1
2014-04-17,14,2150.18,94.07,645.05,2244.25,Credit card,TEC-PH-10001557,635,2
2014-04-17,4,547.96,23.97,164.39,571.93,Credit card,TEC-PH-10000576,635,2
2014-04-17,7,13.57,0.85,0,14.41,Credit card,OFF-BI-10002764,635,2
2014-04-17,3,308.5,13.5,92.55,322,Credit card,FUR-BO-10001337,635,2
2017-10-27,4,10.69,0.67,0,11.36,netbanking,OFF-AR-10002257,491,2
2017-10-27,2,39.96,2.25,4,42.21,netbanking,OFF-PA-10001019,491,2
2017-10-27,5,233.36,13.13,23.34,246.49,netbanking,OFF-BI-10003364,491,2
2016-10-28,5,1959.9,104.12,293.99,2064.02,Cash,TEC-PH-10000984,330,2
2015-11-04,1,7.88,0.49,0,8.37,Cash,OFF-AR-10001683,316,3
2017-11-08,3,33.1,1.86,3.31,34.96,netbanking,FUR-FU-10000629,659,1
2015-05-16,3,25.68,1.61,0,27.29,COD,OFF-PA-10003893,474,3
2015-05-16,6,25.68,1.61,0,27.29,COD,OFF-PA-10004239,474,3
2015-09-11,2,67.88,3.82,6.79,71.7,EMI,FUR-CH-10000553,231,3
2015-07-27,2,18.84,1.18,0,20.02,COD,OFF-FA-10004395,660,2
2015-07-27,2,25.92,1.46,2.59,27.38,COD,OFF-PA-10004782,660,2
2015-07-27,5,1797.5,95.49,269.62,1892.99,COD,FUR-BO-10002213,660,2
2015-07-27,2,701.96,37.29,105.29,739.25,COD,FUR-CH-10001854,660,2
2015-11-18,9,179.82,10.11,17.98,189.93,EMI,OFF-PA-10000157,487,2
2015-11-18,6,185.58,10.44,18.56,196.02,EMI,FUR-FU-10001185,487,2
2015-11-18,3,299.75,14.99,59.95,314.74,EMI,FUR-TA-10001520,487,2
2015-11-18,4,1999.92,106.25,299.99,2106.17,EMI,TEC-AC-10004145,487,2
2015-11-18,3,326.78,14.3,98.03,341.07,EMI,FUR-TA-10000688,487,2
2015-09-08,5,91.68,5.16,9.17,96.84,netbanking,OFF-BI-10001510,661,1
2015-09-08,1,60.74,3.04,12.15,63.78,netbanking,FUR-CH-10003817,661,1
2015-09-08,2,248.72,10.88,74.62,259.6,netbanking,FUR-FU-10000308,661,1
2015-09-08,6,1742.02,92.54,261.3,1834.56,netbanking,OFF-ST-10003208,661,1
2016-05-08,5,6.72,0.42,0,7.14,Cash,OFF-BI-10003784,662,3
2016-05-08,3,298.78,14.94,59.76,313.71,Cash,FUR-TA-10003748,662,3
2017-01-05,3,604.75,32.13,90.71,636.88,COD,TEC-PH-10002563,380,1
2017-09-20,2,11.16,0.7,0,11.86,Debitcard,OFF-AR-10000122,420,2
2017-09-20,2,59.48,3.35,5.95,62.83,Debitcard,OFF-ST-10000352,420,2
2014-09-30,8,67.58,4.22,0,71.81,Debitcard,OFF-PA-10003270,193,3
2014-09-30,2,353.57,15.47,106.07,369.04,Debitcard,FUR-BO-10003272,193,3
2014-09-30,2,2.72,0.17,0,2.89,Debitcard,OFF-BI-10002982,193,3
2014-09-30,2,3.26,0.2,0,3.47,Debitcard,OFF-EN-10001509,193,3
2016-04-26,6,216.67,12.19,21.67,228.86,netbanking,OFF-PA-10002421,78,3
2016-04-26,5,69.9,3.93,6.99,73.83,netbanking,OFF-ST-10000760,78,3
2016-04-26,2,97.88,5.51,9.79,103.39,netbanking,OFF-PA-10002923,78,3
2014-11-05,5,887.84,38.84,266.35,926.68,Debitcard,OFF-ST-10001128,445,1
2014-11-05,3,389.94,17.06,116.98,407,Debitcard,TEC-PH-10000673,445,1
2017-01-31,7,15.47,0.97,0,16.44,COD,OFF-AR-10001547,663,1
2017-01-31,2,5.73,0.36,0,6.09,COD,OFF-BI-10001890,663,1
2017-11-16,1,4.36,0.27,0,4.63,Cash,OFF-AP-10003971,316,3
2017-11-16,3,31.1,1.75,3.11,32.85,Cash,OFF-PA-10000520,316,3
2017-11-16,5,30.4,1.9,0,32.3,Cash,OFF-BI-10000977,316,3
2016-06-12,2,1391.4,73.92,208.71,1465.32,EMI,TEC-MA-10002178,647,2
2015-09-08,1,120.33,5.26,36.1,125.59,netbanking,OFF-ST-10001526,81,1
2014-03-19,4,1595.89,84.78,239.38,1680.67,Cash,FUR-CH-10003379,279,3
2017-09-04,7,286.93,16.14,28.69,303.07,COD,OFF-PA-10000100,211,1
2017-03-27,2,287.46,12.58,86.24,300.03,netbanking,OFF-ST-10001809,664,1
2017-05-22,3,45.06,2.53,4.51,47.59,COD,TEC-AC-10000387,4,1
2016-12-31,8,966.27,42.27,289.88,1008.55,EMI,FUR-CH-10004853,411,2
2017-11-20,3,40.75,2.29,4.08,43.04,Debitcard,OFF-AR-10001958,191,2
2017-09-15,3,2287.78,121.54,343.17,2409.32,netbanking,OFF-BI-10003527,382,1
2017-04-15,6,90.05,5.07,9,95.11,Credit card,FUR-FU-10003832,665,3
2017-04-15,3,1614.58,85.77,242.19,1700.36,Credit card,OFF-BI-10001359,665,3
2016-12-03,6,44.6,2.79,0,47.39,Debitcard,OFF-BI-10002976,322,1
2016-06-05,1,64.78,3.24,12.96,68.02,COD,OFF-ST-10000736,347,2
2017-12-22,4,112.64,6.34,11.26,118.98,Cash,OFF-PA-10001745,666,3
2016-03-21,1,14.98,0.84,1.5,15.82,netbanking,FUR-FU-10000409,604,3
2016-03-21,4,24.38,1.52,0,25.91,netbanking,FUR-FU-10000221,604,3
2017-08-20,3,32.23,1.81,3.22,34.05,netbanking,OFF-ST-10000344,614,1
2017-07-31,7,40.46,2.53,0,42.99,Cash,OFF-LA-10003663,182,1
2016-08-29,4,2805.49,149.04,420.82,2954.53,Cash,FUR-CH-10001215,138,2
2016-08-17,2,225.3,9.86,67.59,235.15,Debitcard,FUR-CH-10000988,667,1
2017-05-23,4,67.8,3.81,6.78,71.61,Cash,TEC-AC-10003441,619,2
2017-05-23,3,907.13,48.19,136.07,955.32,Cash,TEC-PH-10004389,619,2
2017-05-23,9,2606.11,138.45,390.92,2744.56,Cash,FUR-BO-10004695,619,2
2017-05-23,7,286.93,16.14,28.69,303.07,Cash,OFF-PA-10000100,619,2
2017-08-17,4,20.74,1.3,0,22.03,Debitcard,OFF-PA-10000223,303,2
2017-08-13,3,25.15,1.57,0,26.72,netbanking,OFF-ST-10001325,272,3
2017-08-13,7,16.76,1.05,0,17.81,netbanking,OFF-AP-10004249,272,3
2017-08-13,3,119.04,6.7,11.9,125.74,netbanking,OFF-AR-10000588,272,3
2017-08-13,4,51.07,2.87,5.11,53.94,netbanking,OFF-SU-10000946,272,3
2016-11-12,5,14.72,0.92,0,15.64,COD,OFF-SU-10001225,315,1
2016-11-12,3,38.98,2.19,3.9,41.17,COD,OFF-ST-10001558,315,1
2017-06-19,2,17.09,1.07,0,18.16,Debitcard,FUR-FU-10001546,63,1
2014-03-26,3,148.7,8.36,14.87,157.07,Cash,OFF-PA-10002581,668,3
2014-03-26,3,353.65,15.47,106.09,369.12,Cash,FUR-CH-10001482,668,3
2017-06-20,1,3.41,0.21,0,3.62,COD,OFF-AR-10002399,562,2
2017-11-22,8,1947.07,103.44,292.06,2050.51,Cash,OFF-ST-10001963,350,2
2017-12-31,3,12.06,0.75,0,12.81,Debitcard,OFF-FA-10002988,267,1
2016-01-23,2,307.14,13.44,92.14,320.57,EMI,FUR-CH-10004289,144,2
2016-01-23,7,1013.49,44.34,304.05,1057.83,EMI,FUR-CH-10000785,144,2
2016-01-19,2,41.87,2.36,4.19,44.23,Cash,OFF-EN-10003040,657,3
2016-01-19,2,9.32,0.58,0,9.9,Cash,OFF-AR-10001573,657,3
2016-01-19,3,254.97,12.75,50.99,267.72,Cash,TEC-AC-10000844,657,3
2016-09-23,6,10.18,0.64,0,10.81,netbanking,OFF-BI-10000756,175,2
2016-09-23,3,55.86,3.14,5.59,59,netbanking,OFF-SU-10000381,175,2
2014-02-25,5,13.28,0.83,0,14.1,Cash,OFF-BI-10004094,613,3
2016-11-16,4,11.14,0.7,0,11.83,netbanking,FUR-FU-10001852,319,1
2016-02-03,2,4.36,0.27,0,4.64,COD,OFF-BI-10000014,224,1
2016-10-22,5,307.92,15.4,61.58,323.32,EMI,FUR-CH-10003396,213,1
2017-12-19,3,19.89,1.24,0,21.13,Credit card,OFF-AR-10003811,213,1
2017-12-19,2,25.92,1.46,2.59,27.38,Credit card,OFF-PA-10003172,213,1
2017-12-19,5,51.84,2.92,5.18,54.76,Credit card,OFF-PA-10000289,213,1
2017-11-06,5,19.08,1.19,0,20.27,EMI,OFF-PA-10000791,176,3
2014-05-01,2,83.14,4.68,8.31,87.81,Credit card,FUR-CH-10002304,669,2
2014-05-01,3,43.06,2.42,4.31,45.48,Credit card,OFF-BI-10000136,669,2
2017-10-29,2,23.12,1.3,2.31,24.42,Debitcard,OFF-PA-10003739,37,2
2017-10-29,5,26.4,1.65,0,28.05,Debitcard,OFF-PA-10002479,37,2
2017-10-29,11,69.08,4.32,0,73.4,Debitcard,FUR-FU-10000771,37,2
2017-10-29,3,57.41,3.23,5.74,60.64,Debitcard,TEC-PH-10001552,37,2
2014-04-03,5,119.16,6.7,11.92,125.86,Debitcard,OFF-AR-10001915,28,2
2016-01-09,4,1199.96,63.75,179.99,1263.71,netbanking,TEC-CO-10000971,425,2
2015-04-30,2,816.84,43.39,122.53,860.24,EMI,FUR-CH-10004086,618,1
2015-09-17,2,599.98,31.87,90,631.85,Cash,TEC-CO-10000971,39,1
2015-09-17,4,10.08,0.63,0,10.71,Cash,OFF-LA-10001317,39,1
2017-09-15,7,443.18,22.16,88.64,465.34,Cash,OFF-PA-10003656,627,3
2016-06-17,5,46.24,2.89,0,49.13,Cash,OFF-PA-10002160,258,3
2016-07-01,7,46.83,2.93,0,49.76,Cash,OFF-PA-10000575,543,2
